LoanId;AmountDisbursed;Interest;LoanBalance;BorrowDate;Product;Branch;ClearDate;CustomerId;Gender;LoanLimit;CreditScore;loan_repayment_txn_count;loan_repayment_total_paid;loan_repayment_first_payment;loan_repayment_last_payment;loan_overpayment;missed_instalments;Industry;Business Type;Year of Establishment
795815;6000;1750;0;10.03.2025;5 WEEKS CREDIT EASE;MOLO;280225;1142;FEMALE;0;2500;9;7750;70225;40425;0;0;Fashion & Beauty Products;New Clothes;2022
677557;5000;1500;0;05.05.2024;5 WEEKS CREDIT EASE;ENGINEER;50624;1140;FEMALE;8000;2500;9;6500;50524;100624;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2022
741040;9000;2500;0;03.10.2024;5 WEEKS CREDIT EASE;MOLO;101024;1136;MALE;10800;2500;9;11500;10524;190624;0;50;Personal Services ;Tailoring Services;2019
701017;5000;1500;0;03.07.2024;5 WEEKS CREDIT EASE;MOLO;70424;1136;MALE;7500;1800;9;6500;280324;10524;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2017
784776;14000;3750;0;1/28/2025;5 WEEKS CREDIT EASE;MOLO;270125;1134;FEMALE;19200;2500;9;17750;91224;130125;0;0;Food & Hospitality;Retail Shop;2022
728205;10000;2750;0;10.09.2024;5 WEEKS CREDIT EASE;MOLO;91024;1134;MALE;0;2000;9;12750;230724;260824;0;0;Food & Hospitality;Cereals;2018
757324;10000;2750;0;11/17/2024;5 WEEKS CREDIT EASE;MOLO;181124;1134;MALE;15700;2000;9;12750;110924;41124;0;0;Food & Hospitality;Food Kiosks;2019
851712;8000;2250;0;04.07.2025;5 WEEKS CREDIT EASE;MOLO;71025;1134;FEMALE;16000;2000;9;10250;260225;20525;0;0;Personal & Professional Services;Food Kiosks;2016
683065;6000;1750;0;5/19/2024;5 WEEKS CREDIT EASE;ENGINEER;200524;1113;FEMALE;9600;2500;9;7750;190524;250624;0;10;Food & Hospitality;Farming-Animal Products;2018
698631;10000;2750;0;6/20/2024;5 WEEKS CREDIT EASE;ENGINEER;280624;1111;MALE;15700;3000;9;12750;60624;50724;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2020
688765;9000;2500;0;5/16/2024;5 WEEKS CREDIT EASE;ENGINEER;60324;1110;MALE;20200;2000;9;11500;70424;130524;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2020
691405;7000;2000;0;7/31/2024;5 WEEKS CREDIT EASE;ENGINEER;61124;1106;FEMALE;9800;2000;9;9000;90424;130524;0;0;Food & Hospitality;Retail Shop;2019
679851;7000;2000;0;4/22/2024;5 WEEKS CREDIT EASE;ENGINEER;130524;1104;MALE;12000;1800;9;9000;280324;140424;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2024
703746;13000;3500;0;6/29/2024;5 WEEKS CREDIT EASE;ENGINEER;71124;1103;FEMALE;28600;2000;9;16500;120624;50724;0;0;Transportation ;Motor Bike Transportation;2018
736470;10000;2750;0;10/30/2024;5 WEEKS CREDIT EASE;ENGINEER;300924;1103;FEMALE;12500;2500;9;12750;230824;301024;0;0;Food & Hospitality;Cereals;2016
678400;9000;2500;0;4/24/2024;5 WEEKS CREDIT EASE;ENGINEER;50824;1103;FEMALE;30000;1800;9;11500;80424;280424;0;0;Personal Services ;Landscape Services;2019
671933;7000;2000;0;03.04.2024;5 WEEKS CREDIT EASE;ENGINEER;190424;1103;MALE;14000;2800;9;9000;40324;140324;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2017
715429;12000;4550;0;07.08.2024;7 WEEKS CREDIT EASE;ENGINEER;230824;1102;MALE;14400;1800;9;16550;210824;190924;0;70;Transportation ;Taxi & Rental Services;2018
697431;10000;2750;0;11.06.2024;5 WEEKS CREDIT EASE;ENGINEER;250624;1102;FEMALE;15000;2500;9;12750;190924;31024;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2014
765835;10000;3850;0;09.12.2024;7 WEEKS CREDIT EASE;ENGINEER;231224;1096;FEMALE;12200;2000;9;13850;310824;181024;0;0;Personal Services ;Meat Vendor-Butchery;2019
786559;5000;1500;0;08.02.2025;5 WEEKS CREDIT EASE;MOLO;20625;1095;MALE;5000;1500;9;6500;210325;180425;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
691252;7000;2000;0;06.06.2024;5 WEEKS CREDIT EASE;MOLO;61124;1093;MALE;8200;2500;9;9000;290524;250624;0;0;Food & Hospitality;Food Kiosks;2014
821400;7000;2000;0;03.05.2025;5 WEEKS CREDIT EASE;MOLO;50725;1093;MALE;7000;1800;9;9000;80425;120525;0;50;Agriculture ;Farming-Animal Products;2020
717915;6000;1750;0;8/13/2024;5 WEEKS CREDIT EASE;MOLO;150824;1093;MALE;10200;1800;9;7750;250624;170724;0;0;Personal Services ;Second Hand Clothes;2020
746698;6000;1750;0;10/23/2024;5 WEEKS CREDIT EASE;MOLO;231024;1093;FEMALE;9300;2000;9;7750;130824;170924;0;0;Food & Hospitality;Seafood- Fish vendor;2019
702163;7000;2000;0;7/16/2024;5 WEEKS CREDIT EASE;MOLO;70824;1087;MALE;10500;1500;9;9000;240624;140824;0;0;Food & Hospitality;Bakery (Bread & Confectionaries);2018
758971;6000;1750;0;11/22/2024;5 WEEKS CREDIT EASE;MOLO;211124;1086;FEMALE;6000;2500;9;7750;21224;80125;0;50;Food & Hospitality;Farming-Crop Products (Coconuts etc);2022
645086;5000;1500;0;05.01.2024;5 WEEKS CREDIT EASE;MOLO;20924;1086;MALE;9200;1800;9;6500;200524;130624;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2020
652861;5000;1500;0;2/27/2024;5 WEEKS CREDIT EASE;MOLO;270224;1083;FEMALE;5500;1500;9;6500;160424;140524;0;50;Wholesale & Retail Trade;Pharmacy/Dispensing Chemist;2019
677756;5000;1500;0;07.05.2024;5 WEEKS CREDIT EASE;MOLO;50724;1083;MALE;7500;2000;9;6500;140524;150624;0;0;Food & Hospitality;Food Kiosks;2019
674070;9000;2500;0;4/23/2024;5 WEEKS CREDIT EASE;MOLO;250424;1077;MALE;19800;2500;9;11500;140524;280624;0;50;Food & Hospitality;Food Kiosks;2016
719048;8000;2250;0;8/15/2024;5 WEEKS CREDIT EASE;MOLO;190824;1077;MALE;16000;2500;9;10250;81024;251024;0;50;Food & Hospitality;Retail Shop;2016
662256;7000;2000;0;3/21/2024;5 WEEKS CREDIT EASE;MOLO;250324;1077;FEMALE;8000;2500;9;9000;170424;140524;0;50;Agriculture, Forestry & Fishing;Farming-Crop Products (Coconuts etc);2010
913613;7000;2000;0;10/29/2025;5 WEEKS CREDIT EASE;MOLO;291025;1066;MALE;10500;2500;9;9000;180625;30725;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2022
768559;7000;2000;0;5/17/2025;5 WEEKS CREDIT EASE;MOLO;161224;1064;FEMALE;9600;1800;9;2540;170725;191125;0;50;Food & Hospitality;Retail Shop;2020
664249;10000;2750;0;3/29/2024;5 WEEKS CREDIT EASE;MOLO;290324;1058;FEMALE;10000;2500;9;12750;260424;290524;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
680364;5000;1500;0;11.05.2024;5 WEEKS CREDIT EASE;MOLO;130524;1044;FEMALE;8600;1500;9;6500;280225;110425;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2023
891334;4000;1250;0;9/19/2025;5 WEEKS CREDIT EASE;MOLO;220925;1044;FEMALE;13000;2000;9;5250;241025;221125;0;50;Food & Hospitality;Bar/ Restaurant;2019
687334;10000;2750;0;5/31/2024;5 WEEKS CREDIT EASE;MOLO;300524;1043;FEMALE;10800;1800;9;12750;211024;181224;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2017
783251;10000;2750;0;1/15/2025;5 WEEKS CREDIT EASE;MOLO;220125;1043;MALE;11400;2000;9;12750;100325;70425;0;50;Food & Hospitality;Retail Shop;2018
658548;5000;1500;0;12.03.2024;5 WEEKS CREDIT EASE;MOLO;140324;1030;FEMALE;11000;1800;9;6500;270225;180325;0;50;Agriculture ;Green Grocery (Fruit/Vegetables);2021
652904;7000;2000;0;2/29/2024;5 WEEKS CREDIT EASE;MOLO;280224;1023;FEMALE;9300;2500;9;9000;31024;131224;0;50;Personal Services ;Food Kiosks;2016
701219;10000;3850;0;7/17/2024;7 WEEKS CREDIT EASE;MOLO;180724;1019;MALE;16000;2500;9;13850;161224;210125;0;70;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
882797;10000;2750;0;8/27/2025;5 WEEKS CREDIT EASE;MOLO;90625;1014;FEMALE;12500;3000;9;12750;161025;191125;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2016
783742;8000;3150;0;1/25/2025;7 WEEKS CREDIT EASE;MOLO;20625;1014;FEMALE;26000;1800;9;11150;200525;110625;0;70;Food & Hospitality;Food Kiosks;2017
807081;8000;3150;0;3/31/2025;7 WEEKS CREDIT EASE;MOLO;160425;1014;FEMALE;26000;3000;9;11150;20825;270825;0;70;Natural Resources/Environmental ;Firewood & Charcoal Vendor;2016
760326;5000;1500;0;11.11.2024;5 WEEKS CREDIT EASE;MOLO;251124;1013;MALE;7000;2500;9;6500;120325;270325;0;50;Transportation ;Motor Bike Transportation;2023
755687;10000;3850;0;11/15/2024;7 WEEKS CREDIT EASE;MOLO;271124;1004;FEMALE;20000;2000;9;13850;80525;40625;0;70;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
752860;5000;1500;0;06.11.2024;5 WEEKS CREDIT EASE;MOLO;110624;1000;MALE;5000;1800;9;6500;271124;311224;0;50;Food & Hospitality;Cereals;2020
817241;5000;1500;0;4/28/2025;5 WEEKS CREDIT EASE;MOLO;280425;1000;MALE;5600;2500;9;3550;111125;251125;0;50;Manufacturing;Farming-Animal Products;2016
863200;10000;2750;0;7/23/2025;5 WEEKS CREDIT EASE;MOLO;80225;997;MALE;17100;2000;9;12750;31125;161125;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2016
726849;8000;2250;0;8/26/2024;5 WEEKS CREDIT EASE;MOLO;90624;997;MALE;13300;2000;9;10250;230924;231024;0;50;Transportation ;Taxi & Rental Services;2021
669021;12000;3250;0;11.04.2024;5 WEEKS CREDIT EASE;MOLO;41224;994;MALE;0;2000;9;15250;240725;270825;0;50;Personal & Professional Services;Beauty Salon;2019
645788;10000;2750;0;08.01.2024;5 WEEKS CREDIT EASE;MOLO;21224;993;FEMALE;38000;2500;9;12750;171224;280125;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
656466;10000;2750;0;2/21/2024;5 WEEKS CREDIT EASE;MOLO;30824;993;FEMALE;15000;1800;9;12750;220724;280824;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
757622;7000;2000;0;11.11.2024;5 WEEKS CREDIT EASE;MOLO;181124;993;FEMALE;12200;2000;9;9000;210425;120525;0;50;Agriculture ;Farming-Animal Products;2014
656948;5000;1500;0;05.03.2024;5 WEEKS CREDIT EASE;MOLO;31124;983;MALE;12500;1800;9;6500;51224;40125;0;50;Food & Hospitality;Food Kiosks;2020
690383;5000;1500;0;5/27/2024;5 WEEKS CREDIT EASE;MOLO;60724;983;MALE;8000;2500;9;6500;40125;30225;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2016
711491;14000;3750;0;7/23/2024;5 WEEKS CREDIT EASE;MOLO;300724;980;MALE;19600;2000;9;17750;90425;300425;0;50;Automobile Services;Hawking- Mobile merchandize Services;2016
722722;14000;3750;0;9/30/2024;5 WEEKS CREDIT EASE;MOLO;270824;980;MALE;16300;3000;9;17750;300425;270525;0;50;Food & Hospitality;Retail Shop;2017
652967;10000;2750;0;2/28/2024;5 WEEKS CREDIT EASE;MOLO;280224;970;FEMALE;14000;2500;9;12750;250624;290724;0;50;Food & Hospitality;Retail Shop;2019
745408;10000;2750;0;10/21/2024;5 WEEKS CREDIT EASE;MOLO;211024;970;FEMALE;18000;2000;9;12750;120525;60625;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
664315;5000;1500;0;3/28/2024;5 WEEKS CREDIT EASE;MOLO;290324;921;MALE;45000;2000;9;6500;40924;71024;0;50;Food & Hospitality;Meat Vendor-Butchery;2017
702227;5000;1500;0;09.07.2024;5 WEEKS CREDIT EASE;MOLO;70824;921;MALE;9000;3000;9;6500;71124;111224;0;50;Food & Hospitality;Bar/ Restaurant;2024
685814;10000;2750;0;5/23/2024;5 WEEKS CREDIT EASE;MOLO;270524;920;FEMALE;22000;2500;9;12750;190225;190325;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
688849;12000;3250;0;03.06.2024;5 WEEKS CREDIT EASE;MOLO;60324;891;MALE;13500;2000;9;15250;301024;51224;0;50;Food & Hospitality;Food Kiosks;2019
686978;10000;2750;0;5/27/2024;5 WEEKS CREDIT EASE;MOLO;290524;798;FEMALE;11700;1800;9;12750;30225;30325;0;50;Food & Hospitality;Hawking- Mobile merchandize Services;2011
788332;10000;2750;0;03.02.2025;5 WEEKS CREDIT EASE;MOLO;21125;798;MALE;12000;2000;9;12750;260725;190825;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
821502;10000;2750;0;4/28/2025;5 WEEKS CREDIT EASE;MOLO;50725;798;MALE;10000;1800;9;12750;150925;91025;0;50;Food & Hospitality;Food Kiosks;2019
692630;7000;2000;0;6/13/2024;5 WEEKS CREDIT EASE;MOLO;130624;740;MALE;16000;2000;9;9000;220425;110725;0;50;Food & Hospitality;Bar/ Restaurant;2019
680596;5000;1500;0;5/18/2024;5 WEEKS CREDIT EASE;MOLO;140524;698;MALE;0;1800;9;6500;11025;281025;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2021
881872;3000;1000;0;10.10.2025;5 WEEKS CREDIT EASE;MOLO;90425;686;FEMALE;4200;2500;9;4000;190725;200825;0;0;Food & Hospitality;Retail Shop;2015
707798;7000;2000;0;7/19/2024;5 WEEKS CREDIT EASE;MOLO;220724;650;FEMALE;12600;1800;9;9000;240725;250825;0;50;Fashion & Beauty Products;Cosmetic Shop;2018
720098;7000;2800;0;03.09.2024;7 WEEKS CREDIT EASE;MOLO;90424;630;MALE;9800;2000;9;9800;151025;181125;0;70;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
690469;5000;1500;0;03.06.2024;5 WEEKS CREDIT EASE;MOLO;60824;611;FEMALE;8000;2500;9;6500;91024;241124;0;50;Food & Hospitality;Meat Vendor-Butchery;2015
751974;5000;1500;0;10/31/2024;5 WEEKS CREDIT EASE;MOLO;110424;540;MALE;6200;3000;9;6500;291024;171124;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
688946;5000;1500;0;04.06.2024;5 WEEKS CREDIT EASE;MOLO;60324;536;FEMALE;5000;1500;9;6500;81024;111124;0;50;Transportation ;Motor Bike Transportation;2019
676036;6000;1750;0;4/18/2024;5 WEEKS CREDIT EASE;MOLO;300424;522;MALE;7000;1800;9;5780;200624;190824;0;50;Fashion & Beauty Products;Cosmetic Shop;2014
748199;10000;2750;0;12/14/2024;5 WEEKS CREDIT EASE;MOLO;261024;475;MALE;10000;2500;9;12750;150725;60825;0;50;Food & Hospitality;Bar/ Restaurant;2017
665094;11000;4200;0;04.04.2024;7 WEEKS CREDIT EASE;MOLO;150424;444;FEMALE;16500;2500;9;15200;30525;250525;0;70;Fashion & Beauty Products;Beauty Salon;2010
717759;12000;3250;0;8/15/2024;5 WEEKS CREDIT EASE;MOLO;150824;415;MALE;16800;2000;9;15250;190625;80725;0;50;Manufacturing;Green Grocery (Fruit/Vegetables);2021
878497;11000;3000;0;8/27/2025;5 WEEKS CREDIT EASE;MOLO;280825;381;MALE;19800;2500;9;14000;270825;250925;0;10;Agriculture ;Farming-Crop Products (Coconuts etc);2016
753900;11000;3000;0;04.11.2024;5 WEEKS CREDIT EASE;MOLO;110824;354;MALE;11000;2500;9;14000;101025;311025;0;50;Food & Hospitality;Food Kiosks;2011
705587;5000;1500;0;7/16/2024;5 WEEKS CREDIT EASE;MOLO;160724;90;MALE;7900;2000;9;6500;200925;91025;0;50;Fashion & Beauty Products;Second Hand Clothes;2019
912704;4000;1250;0;10/27/2025;5 WEEKS CREDIT EASE;MOLO;281025;1741;FEMALE;13000;3000;10;9600;300925;241125;4350;0;Food & Hospitality;Food Kiosks;2011
908424;5000;1500;0;10/13/2025;5 WEEKS CREDIT EASE;ENGINEER;211025;1735;FEMALE;11000;3000;10;10391;251025;281125;3891;30;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
931039;7000;2000;0;11/16/2025;5 WEEKS CREDIT EASE;MOLO;281125;1726;FEMALE;14000;2000;10;9000;11025;291025;0;0;Food & Hospitality;Retail Shop;2022
937804;8000;2250;0;11/25/2025;5 WEEKS CREDIT EASE;MOLO;121025;1724;FEMALE;14000;2000;10;10250;151025;181125;0;0;Food & Hospitality;Cereals;2023
918847;5000;1500;0;10/29/2025;5 WEEKS CREDIT EASE;MOLO;110725;1717;FEMALE;14000;1500;10;6500;40925;81025;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2021
924002;9000;2500;0;11/17/2025;5 WEEKS CREDIT EASE;MOLO;171125;1705;FEMALE;12000;2000;10;5220;11125;171125;0;30;Personal Services ;Entertainment/Party & Events Planning;2017
892800;4000;1250;0;9/17/2025;5 WEEKS CREDIT EASE;MOLO;240925;1701;FEMALE;13000;2000;10;5250;170925;81025;0;0;Food & Hospitality;Food Kiosks;2012
909535;4000;1250;0;10/14/2025;5 WEEKS CREDIT EASE;MOLO;221025;1701;FEMALE;13000;2000;10;5250;81025;41125;0;0;Personal Services ;Beauty Salon;2019
909176;5000;1500;0;10/22/2025;5 WEEKS CREDIT EASE;MOLO;221025;1692;MALE;7000;2500;10;6500;81025;121125;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2016
888783;5000;1500;0;10.09.2025;5 WEEKS CREDIT EASE;MOLO;170925;1689;MALE;6400;2000;10;6500;91025;101125;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2017
913165;10000;3850;0;08.10.2025;7 WEEKS CREDIT EASE;ENGINEER;111225;1685;FEMALE;13000;2000;10;13850;90825;240925;0;0;Personal Services ;Beauty Salon;2019
906415;5000;1500;0;10/13/2025;5 WEEKS CREDIT EASE;MOLO;171025;1684;MALE;7000;2000;10;6500;131025;111125;0;0;Food & Hospitality;Beverage Manufacturing- Juice etc;2016
879448;4000;1250;0;8/21/2025;5 WEEKS CREDIT EASE;ENGINEER;290825;1673;FEMALE;6000;2500;10;5250;180925;251025;0;50;Food & Hospitality;Bar/ Restaurant;2016
878525;3000;1000;0;8/31/2025;5 WEEKS CREDIT EASE;MOLO;280825;1668;FEMALE;3000;2000;10;3690;310825;301125;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
878516;5000;1500;0;8/21/2025;5 WEEKS CREDIT EASE;MOLO;280825;1667;FEMALE;12000;1800;10;6500;210825;111025;0;10;Food & Hospitality;Retail Shop;2020
902731;5000;1500;0;10/13/2025;5 WEEKS CREDIT EASE;ENGINEER;131025;1664;FEMALE;6500;1800;10;6500;21025;131125;0;0;Food & Hospitality;Food Kiosks;2017
884177;5000;1500;0;8/29/2025;5 WEEKS CREDIT EASE;MOLO;90925;1651;FEMALE;9000;1500;10;12600;201025;251125;6100;50;Food & Hospitality;Hawking- Mobile merchandize Services;2020
886914;5000;1500;0;9/17/2025;5 WEEKS CREDIT EASE;MOLO;150925;1649;FEMALE;10000;2500;10;6500;170925;151025;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
909981;5000;1500;0;10/24/2025;5 WEEKS CREDIT EASE;MOLO;231025;1645;FEMALE;5000;2000;10;6500;300725;300825;0;0;Food & Hospitality;Food Kiosks;2017
884636;7000;2000;0;10.09.2025;5 WEEKS CREDIT EASE;MOLO;91025;1641;FEMALE;7000;2500;10;9000;150725;120825;0;0;Agriculture ;Farming-Animal Products;2023
866781;4000;1250;0;7/28/2025;5 WEEKS CREDIT EASE;MOLO;81125;1639;FEMALE;4000;2000;10;4800;280725;300925;0;0;General Hardware & Electronics;Electronic Accessory shops/Repairs;2022
866144;5000;1500;0;06.08.2025;5 WEEKS CREDIT EASE;MOLO;80825;1636;FEMALE;7000;1800;10;6500;120625;50825;0;40;Fashion & Beauty Products;New Clothes;2017
868594;7000;2000;0;8/13/2025;5 WEEKS CREDIT EASE;MOLO;130825;1608;FEMALE;8000;1500;10;9000;130825;90925;0;0;Food & Hospitality;Retail Shop;2016
901186;8000;3150;0;10/20/2025;7 WEEKS CREDIT EASE;MOLO;231025;1601;FEMALE;11000;1800;10;11150;200825;230925;0;0;Food & Hospitality;Retail Shop;2020
852923;5000;1500;0;07.07.2025;5 WEEKS CREDIT EASE;MOLO;140725;1601;FEMALE;11000;1800;10;6500;260725;200825;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2020
861509;6000;1750;0;7/23/2025;5 WEEKS CREDIT EASE;MOLO;300725;1594;MALE;10000;1200;10;7750;140725;60825;0;0;Food & Hospitality;Bar/ Restaurant;2018
913089;6000;1750;0;10/28/2025;5 WEEKS CREDIT EASE;MOLO;291025;1588;MALE;11000;2000;10;7750;161025;211125;0;0;Food & Hospitality;Bar/ Restaurant;2018
908227;7000;2000;0;10/20/2025;5 WEEKS CREDIT EASE;MOLO;211025;1583;FEMALE;8000;2000;10;9000;310825;300925;0;0;Fashion & Beauty Products;Second Hand Clothes;2022
888209;6000;1750;0;9/13/2025;5 WEEKS CREDIT EASE;MOLO;160925;1579;MALE;9000;2000;10;7750;50825;80925;0;0;Natural Resources/Environmental ;Firewood & Charcoal Vendor;2018
858843;6000;1750;0;7/23/2025;5 WEEKS CREDIT EASE;MOLO;240725;1570;FEMALE;6000;2000;10;7750;180625;230725;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
916881;5000;1500;0;06.11.2025;5 WEEKS CREDIT EASE;MOLO;110425;1569;FEMALE;11000;1500;10;6500;170625;190725;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
856239;6000;1750;0;7/19/2025;5 WEEKS CREDIT EASE;MOLO;190725;1563;MALE;6000;2000;10;7750;120725;90825;0;0;Food & Hospitality;Bar/ Restaurant;2017
836742;7000;2000;0;5/30/2025;5 WEEKS CREDIT EASE;MOLO;61125;1556;FEMALE;14000;2500;10;9000;190625;100725;0;30;Food & Hospitality;Food Kiosks;2019
835899;5000;1500;0;6/17/2025;5 WEEKS CREDIT EASE;MOLO;60925;1553;FEMALE;9000;2500;10;6500;170625;230825;0;30;Fashion & Beauty Products;Hawking- Mobile merchandize Services;2020
879378;4000;1250;0;8/23/2025;5 WEEKS CREDIT EASE;MOLO;290825;1553;FEMALE;9000;2500;10;5250;230825;190925;0;0;Personal Services ;Barber Shop;2019
894619;4000;1250;0;9/27/2025;5 WEEKS CREDIT EASE;MOLO;270925;1553;FEMALE;9000;2500;10;5250;190925;181025;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2011
871088;6000;1750;0;8/15/2025;5 WEEKS CREDIT EASE;MOLO;180825;1549;MALE;9000;2500;10;7450;40825;201125;0;20;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
898357;6000;1750;0;9/26/2025;5 WEEKS CREDIT EASE;MOLO;100425;1546;MALE;11000;2500;10;7750;170725;300825;0;0;Personal Services ;Taxi & Rental Services;2019
877127;6000;1750;0;8/26/2025;5 WEEKS CREDIT EASE;ENGINEER;260825;1544;FEMALE;7000;2500;10;7750;60525;280725;0;0;Fashion & Beauty Products;Beauty Salon;2019
916964;10000;2750;0;04.11.2025;5 WEEKS CREDIT EASE;MOLO;110525;1537;MALE;15000;2000;10;12750;250625;300725;0;50;Food & Hospitality;Food Kiosks;2017
828407;5000;1500;0;5/22/2025;5 WEEKS CREDIT EASE;ENGINEER;210525;1526;MALE;8000;2500;10;6500;220525;290725;0;50;Food & Hospitality;Food Kiosks;2011
858463;6000;2450;0;7/24/2025;7 WEEKS CREDIT EASE;ENGINEER;80625;1525;MALE;7000;2000;10;8450;160725;260825;0;0;Personal Services ;Beauty Salon;2011
828361;6000;1750;0;5/19/2025;5 WEEKS CREDIT EASE;ENGINEER;210525;1525;MALE;7000;2000;10;7750;190525;180625;0;0;Food & Hospitality;Farming-Animal Products;2019
867574;10000;3850;0;8/19/2025;7 WEEKS CREDIT EASE;ENGINEER;260825;1520;FEMALE;16000;2500;10;13850;150725;250825;0;0;Food & Hospitality;Food Kiosks;2018
891654;10000;3850;0;9/23/2025;7 WEEKS CREDIT EASE;ENGINEER;100725;1520;FEMALE;16000;2500;10;13850;250825;300925;0;0;Food & Hospitality;Food Kiosks;2017
824591;5000;1500;0;5/26/2025;5 WEEKS CREDIT EASE;MOLO;140525;1511;MALE;3000;2000;10;6500;220425;270525;0;0;Food & Hospitality;Food Kiosks;2018
862910;7000;2000;0;03.08.2025;5 WEEKS CREDIT EASE;ENGINEER;80125;1508;MALE;8000;2500;10;9000;80325;220425;0;30;Food & Hospitality;Green Grocery (Fruit/Vegetables);2021
833994;6000;1750;0;5/26/2025;5 WEEKS CREDIT EASE;MOLO;60325;1499;MALE;9000;2500;10;7750;170525;80625;0;0;Food & Hospitality;Bar/ Restaurant;2019
820845;6000;1750;0;4/24/2025;5 WEEKS CREDIT EASE;ENGINEER;50625;1497;MALE;8000;1800;10;7750;240425;280525;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
832962;8000;2250;0;10.07.2025;5 WEEKS CREDIT EASE;MOLO;60225;1486;MALE;10000;2500;10;10250;30625;111025;0;0;Agriculture ;Farming-Animal Products;2018
863787;6000;1750;0;08.08.2025;5 WEEKS CREDIT EASE;MOLO;80425;1474;MALE;0;1800;10;4120;230725;80825;0;20;Food & Hospitality;Green Grocery (Fruit/Vegetables);2016
842315;5000;1500;0;6/19/2025;5 WEEKS CREDIT EASE;ENGINEER;200625;1472;MALE;11000;2500;10;6500;150625;160725;0;0;Fashion & Beauty Products;Footware shop;2022
813768;5000;1500;0;4/30/2025;5 WEEKS CREDIT EASE;ENGINEER;200425;1467;MALE;10000;2500;10;6500;300425;300525;0;0;Natural Resources/Environmental ;Firewood & Charcoal Vendor;2023
819986;12000;3250;0;10.07.2025;5 WEEKS CREDIT EASE;MOLO;50225;1464;MALE;13300;2000;10;15250;100925;231025;0;0;Food & Hospitality;Cereals;2017
809236;5000;1500;0;03.04.2025;5 WEEKS CREDIT EASE;ENGINEER;40825;1455;MALE;9000;2000;10;6500;40325;10425;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
884933;5000;1500;0;9/17/2025;5 WEEKS CREDIT EASE;ENGINEER;91025;1449;MALE;17000;2500;10;6500;50625;10825;0;0;Fashion & Beauty Products;Second Hand Clothes;2014
807127;6000;1750;0;3/26/2025;5 WEEKS CREDIT EASE;ENGINEER;40225;1447;MALE;8000;2000;10;7750;260325;280425;0;0;Personal Services ;Workshop (wood & Metal) ;2022
883756;8000;3150;0;9/16/2025;7 WEEKS CREDIT EASE;ENGINEER;230925;1433;FEMALE;9600;2500;10;11150;180825;290925;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
859908;10000;3850;0;09.08.2025;7 WEEKS CREDIT EASE;ENGINEER;80925;1431;MALE;18000;2000;10;17250;41025;291125;3400;70;Not defined;Other;2019
894495;10000;3850;0;04.10.2025;7 WEEKS CREDIT EASE;ENGINEER;101125;1431;MALE;14300;2000;10;13850;20225;50425;0;0;Food & Hospitality;Cereals;2019
807232;7000;2000;0;3/28/2025;5 WEEKS CREDIT EASE;ENGINEER;40225;1427;MALE;7000;2000;10;9000;40425;20525;0;30;Fashion & Beauty Products;Beauty Salon;2018
